@relation data
@attribute Feature_0 numeric
@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute class {0,1}
@data
8.0,10.2658,56.4243,1.0,0
6.0,11.0069,57.0393,4.0,0
12.0,11.2186,137.536,4.0,0
12.0,10.5275,3.21894,1.0,0
7.0,16.573,55.5137,1.0,0
8.0,0.0,53.5405,3.0,0
5.0,21.6441,56.4243,2.0,0
8.0,10.0178,57.1424,2.0,0
12.0,10.8594,4.21635,2.0,0
6.0,15.1331,56.5263,2.0,0
5.0,12.7802,56.4243,2.0,0
7.0,0.0,55.4134,2.0,0
5.0,13.1798,56.6286,1.0,0
6.0,10.0637,56.0178,1.0,0
8.0,13.4316,56.2207,1.0,0
8.0,0.0,54.1253,1.0,0
7.0,15.0454,56.4243,2.0,0
6.0,14.8453,56.6286,1.0,0
4.0,11.8984,56.4243,1.0,0
6.0,10.0449,56.6286,2.0,0
12.0,35.2587,206.985,2.0,0
12.0,16.4602,16.8112,2.0,0
8.0,10.4093,55.3133,3.0,0
7.0,11.9974,55.8157,4.0,0
7.0,13.1344,56.731,2.0,0
7.0,0.0,55.1136,2.0,0
7.0,11.41,57.3492,2.0,0
5.0,13.9535,56.4243,2.0,0
7.0,10.1088,57.5567,3.0,0
6.0,12.7204,56.6286,1.0,0
6.0,10.9393,57.1424,4.0,0
12.0,10.0046,72.5947,3.0,0
12.0,11.3415,123.387,3.0,0
9.0,11.7078,180.206,3.0,0
12.0,10.8652,839.196,4.0,0
12.0,11.2203,1146.61,3.0,0
12.0,10.8114,11.2766,2.0,0
6.0,15.852,56.4243,3.0,0
8.0,0.0,54.42,3.0,0
8.0,10.0143,57.5567,3.0,0
8.0,10.2491,58.1837,1.0,0
8.0,10.245,58.3941,3.0,0
6.0,16.788,57.0393,3.0,0
8.0,0.0,53.9297,3.0,0
8.0,13.3587,57.1424,3.0,0
4.0,11.5054,56.5263,1.0,0
12.0,10.7945,5.86039,4.0,0
8.0,13.1583,55.014,1.0,0
8.0,0.0,54.2234,2.0,0
6.0,16.787,56.4243,1.0,0
7.0,12.6741,57.765,1.0,0
9.0,10.363,57.6608,2.0,0
7.0,10.0409,57.765,2.0,0
12.0,11.0627,28.0858,4.0,0
6.0,15.0686,56.2207,2.0,0
7.0,15.1053,56.3224,1.0,0
8.0,0.0,54.42,3.0,0
8.0,12.7662,56.5263,2.0,0
6.0,14.435,56.8336,1.0,0
7.0,10.0988,57.4529,3.0,0
12.0,11.3029,6.78933,4.0,0
6.0,12.3632,55.8157,1.0,0
7.0,0.0,54.7162,4.0,0
6.0,14.9915,56.3224,4.0,0
8.0,11.5473,55.8157,1.0,0
12.0,10.7064,340.833,2.0,0
11.0,10.2816,5.09196,4.0,0
6.0,13.6365,56.4243,2.0,0
8.0,0.0,54.42,2.0,0
7.0,14.8459,56.1192,2.0,0
7.0,13.7356,56.5263,4.0,0
5.0,12.6864,56.3224,1.0,0
7.0,10.0036,56.1192,2.0,0
5.0,10.0041,56.5263,3.0,0
8.0,10.0303,56.6286,1.0,0
7.0,10.0266,56.731,2.0,0
7.0,19.6174,56.5263,1.0,0
8.0,0.0,54.3216,4.0,0
5.0,10.1782,56.0178,4.0,0
8.0,11.2552,59.1364,2.0,0
4.0,10.3332,56.5263,2.0,0
7.0,12.7487,55.8157,4.0,0
8.0,0.0,54.7162,2.0,0
7.0,13.4009,55.4134,2.0,0
7.0,13.4528,56.731,2.0,0
6.0,14.7074,56.5263,2.0,0
7.0,10.0917,56.6286,3.0,0
4.0,10.1278,56.5263,1.0,0
11.0,10.6608,28.6802,2.0,0
6.0,18.5238,56.5263,1.0,0
7.0,13.1184,57.3492,4.0,0
8.0,0.0,54.8153,4.0,0
7.0,10.0211,55.1136,1.0,0
7.0,10.0112,55.3133,1.0,0
6.0,10.1526,56.3224,4.0,0
12.0,11.8997,56.2207,2.0,0
4.0,11.1847,56.731,1.0,0
7.0,10.0672,57.0393,1.0,0
12.0,10.0463,434.604,4.0,0
12.0,10.2998,1235.27,4.0,0
7.0,17.8377,56.6286,1.0,0
6.0,11.8585,55.1136,2.0,0
8.0,0.0,54.5185,4.0,0
8.0,10.0643,56.1192,4.0,0
5.0,11.0735,57.1424,2.0,0
5.0,12.641,56.5263,1.0,0
7.0,15.6593,56.6286,1.0,0
7.0,0.0,54.8153,1.0,0
6.0,16.7679,56.2207,1.0,0
7.0,10.0762,55.4134,2.0,0
7.0,10.0443,57.0393,1.0,0
5.0,10.1076,56.4243,2.0,0
9.0,10.2162,58.2888,1.0,0
12.0,22.2178,7.32577,10.0,0
12.0,10.6453,51.7284,7.0,0
8.0,12.5213,56.0178,3.0,0
7.0,15.2858,55.9167,7.0,0
8.0,0.0,54.7162,3.0,0
5.0,10.1627,56.5263,3.0,0
5.0,13.9432,56.5263,9.0,0
6.0,10.1711,55.6142,4.0,0
8.0,11.2179,58.3941,4.0,0
5.0,10.0253,56.6286,4.0,0
6.0,10.0368,57.0393,2.0,0
6.0,10.0161,57.1424,3.0,0
6.0,15.2558,56.4243,3.0,0
5.0,12.5741,56.4243,2.0,0
7.0,0.0,55.2133,10.0,0
7.0,14.6013,56.8336,3.0,0
6.0,10.1702,55.9167,7.0,0
7.0,10.0349,57.1424,2.0,0
7.0,15.4861,56.731,2.0,0
8.0,0.0,54.2234,3.0,0
6.0,15.8388,56.6286,1.0,0
4.0,12.8313,56.5263,1.0,0
6.0,10.0019,56.5263,3.0,0
12.0,10.4076,7.3022,1.0,0
12.0,10.055,7.51516,4.0,0
12.0,10.3712,8.98632,1.0,0
7.0,14.8319,56.5263,4.0,0
8.0,0.0,54.5185,2.0,0
6.0,10.389,55.4134,3.0,0
6.0,15.3789,56.2207,1.0,0
5.0,11.1708,56.0178,1.0,0
5.0,13.9528,56.4243,1.0,0
4.0,10.4285,56.3224,3.0,0
8.0,10.3535,58.7111,1.0,0
12.0,10.1354,23.1917,3.0,0
7.0,17.9547,56.9364,1.0,0
7.0,10.6714,53.6376,3.0,0
8.0,0.0,53.9297,2.0,0
6.0,16.7787,56.5263,1.0,0
5.0,14.4346,56.731,1.0,0
7.0,10.0056,57.0393,2.0,0
11.0,11.6642,915.383,3.0,0
7.0,18.4336,56.4243,1.0,0
7.0,0.0,55.2133,3.0,0
8.0,10.0356,56.1192,3.0,0
5.0,14.024,56.4243,1.0,0
8.0,10.0267,56.4243,1.0,0
7.0,16.0529,56.5263,2.0,0
8.0,0.0,55.014,1.0,0
7.0,10.1174,55.7148,4.0,0
6.0,13.7659,56.1192,1.0,0
4.0,10.2322,56.5263,1.0,0
7.0,10.0061,57.5567,3.0,0
12.0,10.4417,19.3678,2.0,0
6.0,15.7305,56.6286,2.0,0
7.0,0.0,55.3133,1.0,0
7.0,10.0049,55.4134,2.0,0
5.0,10.1981,56.4243,2.0,0
5.0,10.1637,56.5263,2.0,0
6.0,10.037,56.8336,1.0,0
6.0,10.1177,57.2457,2.0,0
12.0,10.7633,558.097,2.0,0
12.0,14.2608,2.20423,4.0,0
12.0,10.6142,8.58478,4.0,0
12.0,10.5216,25.2211,4.0,0
6.0,15.4814,56.5263,2.0,0
7.0,0.0,54.8153,2.0,0
7.0,12.6882,55.4134,2.0,0
5.0,11.3347,56.4243,1.0,0
5.0,10.0061,55.9167,1.0,0
5.0,11.3497,56.731,1.0,0
5.0,10.1097,57.3492,1.0,0
6.0,11.3517,57.5567,4.0,0
6.0,15.9747,56.8336,2.0,0
6.0,11.4472,55.6142,2.0,0
4.0,10.8858,56.5263,1.0,0
7.0,0.0,55.2133,1.0,0
5.0,10.0853,56.3224,3.0,0
6.0,10.2305,56.2207,3.0,0
5.0,10.1629,56.731,3.0,0
6.0,14.9382,56.2207,4.0,0
7.0,10.0463,55.6142,3.0,0
6.0,0.0,55.7148,2.0,0
7.0,10.0405,56.1192,2.0,0
5.0,11.0143,56.5263,1.0,0
5.0,10.0019,56.6286,1.0,0
7.0,10.025,56.6286,1.0,0
5.0,10.3009,56.731,1.0,0
5.0,21.0148,56.4243,2.0,0
8.0,0.0,53.154,4.0,0
7.0,13.2292,55.2133,2.0,0
8.0,14.0413,56.4243,1.0,0
5.0,10.0402,56.6286,4.0,0
5.0,10.0683,56.9364,3.0,0
7.0,11.6572,58.2888,1.0,0
5.0,10.1161,57.3492,2.0,0
12.0,10.32,7.99531,2.0,0
6.0,17.5521,56.3224,1.0,0
8.0,0.0,54.0274,2.0,0
8.0,14.934,57.0393,1.0,0
6.0,10.0588,55.5137,1.0,0
4.0,11.0191,56.3224,1.0,0
5.0,10.6293,57.0393,1.0,0
12.0,10.1293,1079.52,1.0,0
6.0,14.7283,56.4243,1.0,0
8.0,11.529,55.8157,3.0,0
7.0,0.0,55.4134,2.0,0
12.0,11.4218,8.46073,4.0,0
7.0,20.5585,56.9364,1.0,0
8.0,0.0,54.2234,3.0,0
5.0,10.2291,55.6142,2.0,0
6.0,10.2319,55.8157,3.0,0
5.0,10.0561,56.3224,2.0,0
4.0,11.6,56.8336,1.0,0
12.0,11.4451,4.98385,4.0,0
6.0,18.2897,56.3224,1.0,0
8.0,0.0,53.4436,4.0,0
6.0,19.8863,56.5263,1.0,0
6.0,10.0031,56.6286,4.0,0
7.0,10.0523,56.731,4.0,0
5.0,10.1558,56.8336,1.0,0
7.0,15.315,56.2207,4.0,0
8.0,0.0,54.6173,4.0,0
8.0,10.3991,55.8157,2.0,0
5.0,13.1639,56.5263,1.0,0
6.0,12.5278,55.9167,5.0,0
6.0,16.7875,56.9364,2.0,0
8.0,10.1865,58.2888,2.0,0
7.0,15.3919,56.4243,2.0,0
6.0,16.2724,56.3224,1.0,0
7.0,13.3512,58.1837,3.0,0
4.0,12.2854,56.4243,1.0,0
6.0,13.0067,56.2207,2.0,0
8.0,0.0,54.42,2.0,0
6.0,12.8882,56.4243,2.0,0
6.0,12.848,56.6286,2.0,0
7.0,12.9062,55.9167,4.0,0
7.0,10.0231,56.2207,2.0,0
12.0,10.5214,1194.34,6.0,0
12.0,11.755,4.94071,1.0,0
8.0,11.1228,56.4243,4.0,0
7.0,15.416,56.731,5.0,0
7.0,0.0,55.014,6.0,0
7.0,10.9114,55.1136,1.0,0
7.0,12.7613,57.6608,3.0,0
5.0,12.4001,56.4243,3.0,0
4.0,10.5924,56.5263,1.0,0
8.0,10.5535,56.9364,3.0,0
7.0,12.6644,57.0393,2.0,0
7.0,10.0672,57.5567,5.0,0
8.0,10.239,58.8172,4.0,0
12.0,15.0129,1561.07,6.0,0
2.0,10.2712,1040.05,8.0,1
12.0,23.0238,3.15743,10.0,0
12.0,10.7135,44.3129,10.0,0
12.0,14.0144,83.182,10.0,0
12.0,14.2587,385.217,10.0,0
8.0,15.8723,2.00355,1.0,0
12.0,11.7452,514.37,3.0,0
4.0,11.3714,2.20423,11.0,0
8.0,12.665,3.38338,2.0,0
6.0,11.491,7.3022,11.0,0
6.0,0.0,7.3022,3.0,0
8.0,10.7711,11.0534,2.0,0
5.0,10.0812,13.1178,11.0,0
12.0,17.4888,96.1366,11.0,0
8.0,0.0,77.157,3.0,0
10.0,10.0109,692.916,9.0,0
12.0,11.4566,3.6728,2.0,0
12.0,18.5758,381.815,3.0,0
10.0,10.9436,851.187,3.0,0
12.0,12.898,902.487,3.0,0
10.0,0.0,905.694,1.0,0
7.0,11.3509,970.552,10.0,0
2.0,10.4891,1014.55,9.0,0
2.0,10.4958,1016.35,9.0,0
3.0,17.1648,1041.9,9.0,0
2.0,12.2315,1043.75,9.0,0
2.0,10.5966,1045.6,9.0,0
4.0,10.6016,1071.89,9.0,0
4.0,10.6032,1073.79,9.0,0
12.0,11.626,30.9935,2.0,0
12.0,13.413,71.176,2.0,0
12.0,26.2151,106.237,2.0,0
9.0,12.4106,125.38,2.0,0
12.0,13.565,532.0,3.0,0
8.0,23.3136,3.17792,4.0,0
4.0,10.1491,2.10381,5.0,0
4.0,11.0457,2.46611,4.0,0
12.0,11.004,2.64815,1.0,0
8.0,20.3426,45.3778,7.0,0
6.0,10.2207,25.9129,4.0,0
12.0,10.3855,1684.76,4.0,0
10.0,40.9077,11.8161,6.0,0
2.0,10.0994,3.46586,7.0,0
2.0,10.4279,3.73511,7.0,0
2.0,10.3362,4.64044,7.0,0
2.0,10.5089,7.25513,9.0,0
3.0,10.3374,21.3825,7.0,0
6.0,0.0,146.631,7.0,0
9.0,10.3203,261.645,11.0,0
12.0,10.4391,464.084,2.0,0
5.0,11.7419,2.08375,7.0,0
4.0,10.2909,3.63133,6.0,0
12.0,13.0327,7.37298,3.0,0
12.0,10.319,19.4074,5.0,0
12.0,10.9963,128.773,3.0,0
12.0,24.6824,4.11117,3.0,0
12.0,15.15,2.91228,5.0,0
12.0,12.763,29.6764,5.0,0
12.0,12.0806,72.7251,5.0,0
12.0,12.3953,124.49,10.0,0
12.0,13.2246,4.27962,4.0,0
12.0,13.8543,4.21635,6.0,0
12.0,0.0,4.21635,2.0,0
12.0,11.3321,11.0812,2.0,0
12.0,0.0,21.1698,2.0,0
11.0,12.1046,66.5996,4.0,0
11.0,10.6491,123.167,2.0,0
3.0,10.0468,4.70454,3.0,0
10.0,10.0049,4.87612,6.0,0
3.0,11.4813,5.07031,8.0,0
12.0,14.1798,169.341,5.0,0
12.0,0.0,169.341,1.0,0
4.0,11.4145,2.00355,8.0,0
12.0,12.2019,1705.81,1.0,0
10.0,10.9876,3.86003,1.0,0
12.0,10.3998,18.3591,3.0,0
12.0,10.5741,192.449,3.0,0
11.0,22.2343,388.649,1.0,0
8.0,0.0,365.251,2.0,0
12.0,13.48,1060.54,1.0,0
8.0,21.9752,159.694,5.0,0
12.0,85.7496,3.79751,5.0,0
3.0,10.4218,13.6105,6.0,0
8.0,10.0356,12.487,1.0,0
3.0,11.1766,32.0,6.0,0
12.0,11.2365,314.12,1.0,0
12.0,12.3966,666.401,3.0,0
10.0,12.9076,13.0873,4.0,0
12.0,11.4715,301.023,4.0,0
12.0,0.0,301.023,2.0,0
10.0,10.7695,321.45,4.0,0
10.0,10.0024,331.882,4.0,0
12.0,17.4993,745.177,4.0,0
8.0,11.8795,4.04822,3.0,0
12.0,11.6368,29.9019,3.0,0
9.0,11.7378,90.9594,3.0,0
11.0,14.502,2.00355,2.0,0
12.0,12.6169,2.60765,3.0,0
12.0,19.2594,3.69356,4.0,0
12.0,10.3143,3.32164,3.0,0
4.0,10.9098,3.56919,4.0,0
12.0,13.1962,869.495,2.0,0
12.0,24.5417,80.5453,1.0,0
12.0,0.0,4.40651,2.0,0
10.0,10.9443,148.997,1.0,0
9.0,10.5308,238.153,2.0,0
11.0,10.5602,532.0,2.0,0
12.0,11.7095,506.225,1.0,0
12.0,10.3127,1924.42,2.0,0
11.0,44.9557,73.1175,9.0,0
7.0,0.0,55.7148,2.0,0
12.0,12.1132,1005.59,1.0,0
12.0,11.8522,1140.52,1.0,0
8.0,56.4961,16.1421,10.0,0
2.0,10.4537,4.17424,8.0,0
9.0,22.5504,12.3394,8.0,0
3.0,10.3098,8.21461,10.0,0
4.0,10.0711,33.0356,10.0,0
4.0,10.0903,36.192,10.0,0
4.0,10.2345,37.3496,10.0,0
8.0,11.7759,218.31,9.0,0
11.0,10.2623,807.084,10.0,0
8.0,24.9898,5.72715,4.0,0
8.0,10.0304,7.51516,3.0,0
11.0,10.1541,52.7702,4.0,0
11.0,0.0,52.7702,1.0,0
8.0,10.9505,48.6309,4.0,0
11.0,10.9178,1160.93,1.0,0
10.0,11.9258,3.11648,1.0,0
12.0,11.9106,8.60967,2.0,0
12.0,45.608,7.85024,21.0,0
5.0,15.4346,3.38338,12.0,0
4.0,11.5878,3.38338,14.0,0
3.0,10.3821,2.8512,21.0,0
2.0,10.0918,2.04364,21.0,0
3.0,10.2114,2.10381,21.0,0
2.0,10.1555,3.30108,12.0,0
4.0,10.8147,3.50716,12.0,0
3.0,11.8078,3.98538,14.0,0
3.0,11.6199,4.04822,14.0,0
4.0,11.3233,4.38533,14.0,0
3.0,10.3809,5.74931,21.0,0
2.0,10.5313,8.60967,21.0,0
3.0,10.0053,7.94685,21.0,0
2.0,10.26,8.75959,22.0,0
3.0,12.1797,9.26654,21.0,0
2.0,10.0902,9.29219,21.0,0
4.0,11.3575,11.9602,14.0,0
12.0,10.0036,13.9872,6.0,0
5.0,10.6325,26.8774,22.0,0
4.0,10.1736,39.4034,22.0,0
12.0,23.4352,89.6685,14.0,0
5.0,10.267,56.4243,12.0,0
7.0,10.0821,184.417,18.0,0
12.0,0.0,285.417,1.0,0
10.0,13.9524,293.116,8.0,0
10.0,17.838,4.15321,5.0,0
11.0,10.9794,3.38338,4.0,0
6.0,10.5171,13.4863,5.0,0
8.0,10.2037,21.2122,5.0,0
10.0,10.5491,71.6888,5.0,0
11.0,13.5882,221.433,2.0,0
12.0,12.0036,510.734,5.0,0
12.0,19.615,648.906,2.0,0
12.0,10.5905,1976.29,1.0,0
12.0,41.9467,5.52849,25.0,0
8.0,37.8704,4.72593,1.0,0
2.0,10.1152,4.55518,25.0,0
3.0,10.174,2.10381,14.0,0
3.0,10.1185,2.99385,25.0,0
2.0,10.1957,3.6106,11.0,0
2.0,10.2588,3.52783,11.0,0
4.0,10.0726,3.52783,14.0,0
11.0,11.199,9.6283,12.0,0
2.0,10.0535,4.11117,25.0,0
2.0,10.1746,4.21635,25.0,0
5.0,14.5733,4.42771,24.0,0
3.0,10.4976,4.57647,13.0,0
2.0,10.4082,4.343,25.0,0
2.0,10.6282,4.66179,25.0,0
2.0,10.2372,4.72593,25.0,0
3.0,10.0672,4.91916,12.0,0
2.0,10.6092,4.98385,3.0,0
3.0,13.3552,5.57252,12.0,0
4.0,10.4971,7.82614,24.0,0
4.0,10.0134,8.63459,24.0,0
2.0,10.3383,9.34358,24.0,0
3.0,12.0244,8.88527,25.0,0
3.0,10.0896,9.01165,24.0,0
3.0,12.9509,9.89031,25.0,0
5.0,10.2385,14.7597,14.0,0
4.0,10.3724,11.7873,14.0,0
10.0,11.9624,15.9003,16.0,0
5.0,10.0547,13.1482,15.0,0
7.0,13.1927,16.8827,3.0,0
8.0,11.4089,78.8333,9.0,0
11.0,14.7743,440.034,1.0,0
8.0,29.42,7.70605,4.0,0
6.0,10.81,3.94354,4.0,0
3.0,10.4592,8.4113,4.0,0
3.0,11.1287,9.08782,4.0,0
12.0,10.7846,685.581,1.0,0
4.0,10.8856,4.13218,2.0,0
12.0,14.4724,9.6283,2.0,0
9.0,14.0047,18.0943,1.0,0
9.0,0.0,21.4252,1.0,0
10.0,11.1976,26.1638,1.0,0
11.0,0.0,15.1559,1.0,0
11.0,12.3707,30.2429,2.0,0
8.0,10.7779,75.3804,2.0,0
12.0,16.3818,444.742,6.0,0
12.0,12.4051,610.933,6.0,0
12.0,60.3989,5.26578,31.0,0
6.0,15.5643,5.50651,31.0,0
3.0,10.238,3.03469,30.0,0
4.0,10.1544,3.90176,11.0,0
6.0,10.0015,3.7559,30.0,0
2.0,10.0752,3.7767,30.0,0
3.0,10.0579,4.19529,30.0,0
3.0,10.0195,4.21635,11.0,0
4.0,10.73,4.27962,31.0,0
11.0,13.3767,6.17388,11.0,0
7.0,10.0039,6.90496,3.0,0
2.0,10.0665,8.51027,31.0,0
4.0,10.1686,12.4574,30.0,0
3.0,10.1935,12.2807,11.0,0
2.0,10.6377,16.4567,31.0,0
2.0,10.1082,14.2098,31.0,0
2.0,10.2262,14.467,31.0,0
2.0,10.7002,16.7043,31.0,0
7.0,11.789,16.0728,31.0,0
2.0,10.4188,17.0986,31.0,0
3.0,10.492,17.426,31.0,0
2.0,10.2392,17.9068,31.0,0
2.0,10.2459,18.1697,31.0,0
2.0,10.1135,18.2453,31.0,0
2.0,10.0737,18.55,31.0,0
2.0,10.3106,18.9361,31.0,0
2.0,10.0601,19.7264,31.0,0
3.0,10.3168,24.0711,11.0,0
4.0,10.3606,24.9294,11.0,0
4.0,10.0274,25.368,11.0,0
12.0,10.2795,1246.27,1.0,0
12.0,13.0986,25.0749,6.0,0
12.0,12.5873,59.2432,5.0,0
12.0,10.4687,434.604,2.0,0
3.0,10.2379,2.97344,1.0,0
10.0,12.2819,255.223,5.0,0
10.0,0.0,257.499,2.0,0
11.0,11.7531,302.63,1.0,0
5.0,11.4226,4.21635,4.0,0
11.0,13.8764,219.476,10.0,0
11.0,0.0,219.476,5.0,0
10.0,15.2261,573.144,10.0,0
8.0,0.0,569.092,5.0,0
8.0,0.0,38.1168,5.0,0
11.0,12.2728,215.231,4.0,0
8.0,0.0,200.83,5.0,0
10.0,10.8388,1237.46,5.0,0
6.0,0.0,36.7326,3.0,0
12.0,10.9289,55.5137,1.0,0
12.0,12.7231,156.324,3.0,0
12.0,16.7995,619.663,4.0,0
12.0,14.178,530.116,1.0,0
12.0,0.0,527.303,3.0,0
12.0,12.5447,610.933,1.0,0
12.0,11.4771,675.923,3.0,0
12.0,15.0497,245.449,4.0,0
8.0,37.719,15.9003,2.0,0
11.0,0.0,435.375,4.0,0
10.0,10.5109,466.561,2.0,0
11.0,14.2489,699.088,2.0,0
10.0,0.0,683.154,4.0,0
12.0,10.8466,833.264,1.0,0
12.0,11.3729,891.353,2.0,0
12.0,11.1345,1337.89,1.0,0
12.0,14.4534,28.9539,8.0,0
6.0,0.0,26.2647,2.0,0
5.0,10.3113,3.90176,2.0,0
4.0,10.524,3.90176,2.0,0
12.0,17.2206,340.833,7.0,0
9.0,12.4482,5.46259,1.0,0
7.0,13.0664,3.88089,10.0,0
10.0,11.8342,9.24093,5.0,0
5.0,10.0205,7.42028,10.0,0
7.0,10.0132,11.9313,10.0,0
7.0,10.3062,27.7662,10.0,0
12.0,11.9989,45.7938,5.0,0
8.0,10.4453,53.0578,5.0,0
8.0,10.3998,58.0787,10.0,0
12.0,15.4288,407.717,10.0,0
12.0,0.0,407.717,1.0,0
4.0,10.1581,4.49138,11.0,0
5.0,10.1746,11.2766,11.0,0
6.0,10.0019,14.8253,9.0,0
9.0,11.3881,32.241,2.0,0
9.0,0.0,43.1135,10.0,0
10.0,10.1178,46.4668,11.0,0
8.0,10.1914,75.2454,11.0,0
9.0,12.0317,219.087,10.0,0
12.0,13.1606,792.897,10.0,0
12.0,13.6082,25.4663,3.0,0
12.0,10.2904,2.16404,4.0,0
12.0,10.8827,7.53893,4.0,0
12.0,0.0,23.9772,4.0,0
12.0,10.8934,24.9294,4.0,0
12.0,11.5132,36.058,7.0,0
12.0,0.0,36.058,4.0,0
12.0,12.4832,58.7111,7.0,0
11.0,11.0954,92.2685,3.0,0
12.0,12.6391,149.794,7.0,0
12.0,11.0581,290.527,3.0,0
11.0,14.4615,160.548,4.0,0
8.0,23.9392,18.2831,4.0,0
8.0,0.0,28.517,2.0,0
9.0,11.1774,86.6747,4.0,0
11.0,16.4723,843.673,2.0,0
12.0,40.4932,5.74931,5.0,0
11.0,11.8882,754.486,5.0,0
3.0,10.5318,11.1927,4.0,0
10.0,10.0829,436.923,2.0,0
10.0,10.2638,602.325,3.0,0
12.0,10.6738,40.0618,1.0,0
12.0,13.1276,1512.03,2.0,0
12.0,11.3571,1684.76,2.0,0
12.0,16.1819,3.21894,1.0,0
3.0,10.3138,8.1657,4.0,0
10.0,11.641,187.389,1.0,0
10.0,15.6618,331.882,4.0,0
10.0,0.0,186.062,1.0,0
10.0,10.32,187.722,2.0,0
12.0,11.4295,2.18413,1.0,0
12.0,0.0,2.18413,1.0,0
12.0,10.1389,3.23946,1.0,0
12.0,10.7657,875.685,5.0,0
12.0,15.4375,925.175,5.0,0
12.0,23.4335,5.33123,1.0,0
12.0,0.0,19.8471,5.0,0
12.0,0.0,78.8333,5.0,0
10.0,11.3904,287.45,3.0,0
12.0,15.0634,720.486,5.0,0
11.0,10.9956,203.703,1.0,0
12.0,12.3945,416.49,1.0,0
12.0,15.1037,3.4865,1.0,0
12.0,0.0,3.23946,1.0,0
12.0,12.0002,14.2738,2.0,0
12.0,10.5353,547.314,1.0,0
12.0,10.3692,4.89763,2.0,0
12.0,10.561,5.46259,4.0,0
12.0,10.3811,227.814,3.0,0
12.0,10.1813,273.031,1.0,0
3.0,10.173,2.16404,3.0,0
12.0,14.7046,486.851,3.0,0
12.0,10.4549,778.959,3.0,0
12.0,10.0109,881.919,4.0,0
10.0,31.0818,2.64815,8.0,0
3.0,10.7317,2.40557,10.0,0
2.0,10.2001,2.76988,7.0,0
8.0,21.1773,8.91049,6.0,0
7.0,14.777,5.74931,6.0,0
2.0,10.0188,9.21534,7.0,0
8.0,13.7392,17.426,9.0,0
7.0,11.5925,29.9585,9.0,0
7.0,10.2124,33.4082,6.0,0
7.0,10.0389,63.5565,8.0,0
8.0,11.6495,77.434,6.0,0
11.0,10.2257,1776.82,3.0,0
12.0,23.2545,2.22433,14.0,0
3.0,11.5509,2.74957,16.0,0
3.0,10.3956,3.4246,16.0,0
3.0,10.7615,4.04822,14.0,0
3.0,10.4349,3.19842,14.0,0
3.0,11.3158,3.44522,14.0,0
5.0,12.4478,3.58989,2.0,0
6.0,10.0765,6.90496,16.0,0
3.0,10.7196,7.23163,14.0,0
4.0,10.1904,11.3891,14.0,0
8.0,0.0,413.545,2.0,0
12.0,0.0,634.116,2.0,0
12.0,10.0868,974.0,1.0,0
12.0,12.5458,1333.15,9.0,0
12.0,10.5435,7.27865,2.0,0
12.0,10.9838,12.7252,2.0,0
12.0,27.7631,640.9,1.0,0
8.0,0.0,241.13,1.0,0
12.0,13.347,814.273,1.0,0
12.0,10.3154,1364.24,1.0,0
8.0,26.3245,32.1806,16.0,0
8.0,46.8587,13.4244,16.0,0
3.0,10.2231,14.1779,16.0,0
3.0,10.3454,23.1917,16.0,0
3.0,10.0853,28.4087,16.0,0
3.0,10.1938,29.0641,16.0,0
4.0,10.2744,29.1193,16.0,0
3.0,10.0791,29.1746,16.0,0
3.0,10.3176,29.5642,16.0,0
3.0,10.2762,29.2854,16.0,0
12.0,10.8753,644.319,5.0,0
12.0,12.3197,3.81834,1.0,0
10.0,10.7545,165.179,5.0,0
12.0,12.451,436.923,5.0,0
12.0,11.9006,761.206,1.0,0
12.0,10.1482,2.28468,5.0,0
12.0,11.4146,3.34221,2.0,0
12.0,11.493,6.21897,10.0,0
12.0,0.0,3.38338,2.0,0
12.0,12.6583,4.04822,2.0,0
12.0,13.7773,12.3394,10.0,0
12.0,12.8358,548.286,8.0,0
12.0,14.3367,717.935,2.0,0
12.0,0.0,717.935,2.0,0
12.0,10.1598,1900.68,10.0,0
12.0,16.1994,2.56717,3.0,0
12.0,10.5816,3.88089,9.0,0
12.0,15.0891,2.32495,1.0,0
12.0,13.0602,4.00631,5.0,0
6.0,10.4609,3.52783,5.0,0
12.0,16.6341,122.948,3.0,0
12.0,0.0,117.804,10.0,0
10.0,10.0437,150.595,5.0,0
12.0,20.3281,398.422,10.0,0
12.0,19.282,556.121,3.0,0
12.0,10.719,940.06,5.0,0
10.0,120.036,1025.4,9.0,1
3.0,10.1957,2.03616,6.0,0
3.0,10.0493,2.12881,3.0,0
3.0,10.0489,2.25237,1.0,0
3.0,10.1121,4.07886,1.0,0
5.0,11.4754,3.05625,1.0,0
5.0,10.0931,2.09793,2.0,0
5.0,10.0318,3.58267,1.0,0
5.0,10.0055,2.7469,4.0,0
3.0,10.7486,2.87061,4.0,0
6.0,10.7933,4.91804,2.0,0
10.0,12.8232,46.5479,2.0,0
7.0,0.0,846.7,2.0,0
12.0,12.0369,47.6929,1.0,0
6.0,11.5927,3.55169,2.0,0
6.0,11.057,5.85374,2.0,0
12.0,11.9357,48.4841,7.0,0
12.0,16.5502,345.77,4.0,0
12.0,12.4,504.223,6.0,0
12.0,12.388,778.627,1.0,0
11.0,10.3655,833.22,2.0,0
10.0,10.2103,882.933,7.0,0
9.0,10.4829,948.201,2.0,0
