@relation data
@attribute Feature_0 numeric
@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute class {0,1}
@data
0.13822,3.0,1.0,2.0,12.4793,4.0,6.0,8.0,8.0,12.0,22.0,38.0,90.0,114.0,178.0,0
0.217204,8.0,1.0,1.0,10.0426,5.0,5.0,8.0,8.0,12.0,22.0,45.0,89.0,115.0,178.0,0
7.3022,6.0,18.0,39.0,0.0,3.0,3.0,7.0,9.0,21.0,22.0,36.0,94.0,110.0,178.0,0
7.46767,6.0,14.0,15.0,10.4391,5.0,5.0,8.0,8.0,12.0,22.0,45.0,89.0,115.0,178.0,0
1517.4,12.0,1.0,816.0,10.9239,6.0,6.0,6.0,8.0,20.0,24.0,40.0,57.0,116.0,188.0,0
11.9313,12.0,289.0,10256.0,22.5726,9.0,10.0,14.0,17.0,24.0,28.0,33.0,56.0,122.0,186.0,0
0.0197462,1.0,1.0,1.0,10.0072,4.0,5.0,10.0,20.0,23.0,26.0,37.0,55.0,117.0,187.0,0
0.0197462,1.0,1.0,1.0,10.1938,1.0,1.0,4.0,6.0,10.0,23.0,32.0,51.0,117.0,196.0,0
0.0197462,2.0,1.0,1.0,10.0371,6.0,6.0,6.0,10.0,20.0,24.0,39.0,57.0,116.0,189.0,0
0.0197462,3.0,1.0,1.0,10.1098,6.0,6.0,6.0,10.0,20.0,24.0,39.0,57.0,116.0,189.0,0
0.059238,2.0,2.0,1.0,10.4247,4.0,5.0,12.0,16.0,23.0,27.0,37.0,55.0,118.0,187.0,0
0.0394922,4.0,2.0,9.0,13.5428,9.0,10.0,13.0,17.0,25.0,28.0,33.0,56.0,122.0,187.0,0
0.0789836,3.0,1.0,1.0,10.0144,9.0,10.0,14.0,17.0,24.0,28.0,33.0,56.0,122.0,186.0,0
0.0987291,3.0,1.0,1.0,10.126,9.0,10.0,14.0,17.0,24.0,28.0,33.0,56.0,122.0,186.0,0
0.13822,3.0,1.0,1.0,10.0576,9.0,10.0,13.0,17.0,25.0,28.0,33.0,56.0,122.0,187.0,0
1.50439,12.0,1.0,14.0,10.0269,1.0,2.0,5.0,6.0,19.0,29.0,30.0,61.0,116.0,189.0,0
12.4574,7.0,2.0,32.0,10.7113,9.0,10.0,13.0,17.0,24.0,28.0,33.0,56.0,122.0,187.0,0
12.4574,7.0,9.0,30.0,0.0,6.0,6.0,6.0,8.0,20.0,24.0,40.0,57.0,116.0,188.0,0
12.7552,6.0,12.0,14.0,11.1449,9.0,10.0,13.0,17.0,24.0,28.0,33.0,56.0,122.0,187.0,0
34.0377,12.0,13.0,1976.0,11.44,3.0,3.0,6.0,14.0,21.0,28.0,29.0,61.0,120.0,188.0,0
22.8744,12.0,15.0,110.0,0.0,6.0,6.0,6.0,8.0,20.0,24.0,40.0,57.0,116.0,188.0,0
38.6837,12.0,8.0,1156.0,12.4529,2.0,4.0,4.0,14.0,22.0,29.0,30.0,62.0,120.0,189.0,0
120.994,12.0,99.0,6528.0,17.6113,2.0,3.0,11.0,14.0,21.0,28.0,29.0,60.0,119.0,188.0,0
265.387,12.0,5.0,2532.0,11.4461,10.0,10.0,13.0,17.0,24.0,28.0,34.0,56.0,122.0,186.0,0
384.534,10.0,26.0,3490.0,12.9169,4.0,5.0,14.0,16.0,24.0,27.0,37.0,55.0,120.0,186.0,0
504.432,11.0,7.0,2226.0,14.9191,10.0,10.0,13.0,17.0,24.0,28.0,34.0,56.0,122.0,185.0,0
504.432,9.0,2.0,5819.0,0.0,6.0,6.0,6.0,8.0,20.0,24.0,40.0,57.0,116.0,188.0,0
527.303,10.0,2.0,2002.0,10.9468,4.0,4.0,5.0,20.0,23.0,25.0,37.0,55.0,117.0,189.0,0
1600.31,12.0,1.0,292.0,10.1584,3.0,13.0,14.0,16.0,24.0,28.0,34.0,55.0,123.0,186.0,0
0.059238,2.0,4.0,1.0,11.3873,2.0,3.0,4.0,5.0,9.0,22.0,33.0,52.0,114.0,201.0,0
0.0197462,1.0,1.0,1.0,10.7673,1.0,1.0,1.0,1.0,4.0,10.0,29.0,48.0,91.0,187.0,0
0.0197462,3.0,1.0,1.0,10.9697,2.0,3.0,3.0,4.0,7.0,19.0,33.0,53.0,112.0,202.0,0
0.059238,2.0,5.0,1.0,11.8392,3.0,3.0,4.0,4.0,9.0,21.0,33.0,52.0,113.0,201.0,0
0.0197462,1.0,1.0,1.0,10.1559,1.0,1.0,3.0,3.0,4.0,9.0,22.0,56.0,95.0,186.0,0
0.0197462,2.0,3.0,2.0,13.2931,2.0,2.0,4.0,4.0,4.0,13.0,22.0,59.0,96.0,186.0,0
0.0394922,2.0,1.0,2.0,11.6419,3.0,6.0,8.0,9.0,12.0,18.0,27.0,44.0,88.0,186.0,0
0.0394922,4.0,1.0,1.0,10.6929,5.0,7.0,7.0,9.0,11.0,18.0,26.0,45.0,89.0,186.0,0
0.059238,2.0,1.0,1.0,11.4499,5.0,7.0,8.0,9.0,11.0,17.0,26.0,44.0,92.0,186.0,0
0.0987291,3.0,1.0,2.0,10.7047,1.0,1.0,3.0,3.0,8.0,13.0,23.0,55.0,92.0,183.0,0
0.118475,3.0,1.0,1.0,10.6411,2.0,2.0,4.0,4.0,4.0,13.0,22.0,59.0,96.0,186.0,0
0.13822,3.0,1.0,2.0,10.4953,6.0,7.0,8.0,9.0,12.0,18.0,26.0,44.0,92.0,186.0,0
1.74358,12.0,6.0,2130.0,11.8767,6.0,7.0,7.0,9.0,11.0,18.0,26.0,45.0,91.0,186.0,0
3.86003,12.0,1.0,388.0,10.2486,1.0,2.0,5.0,8.0,10.0,16.0,21.0,51.0,94.0,186.0,0
4.19529,12.0,1.0,2.0,10.0092,5.0,7.0,8.0,9.0,12.0,17.0,26.0,42.0,92.0,186.0,0
263.977,12.0,53.0,5294.0,14.505,3.0,7.0,8.0,8.0,10.0,17.0,27.0,42.0,92.0,186.0,0
0.0394922,3.0,5.0,1.0,10.8894,1.0,1.0,2.0,9.0,13.0,17.0,30.0,43.0,90.0,181.0,0
0.0197462,1.0,1.0,1.0,10.6918,1.0,2.0,4.0,6.0,9.0,22.0,31.0,44.0,99.0,174.0,0
0.0197462,2.0,1.0,1.0,13.1437,2.0,2.0,4.0,5.0,13.0,21.0,30.0,46.0,106.0,168.0,0
0.0394922,2.0,1.0,1.0,12.6703,2.0,2.0,4.0,5.0,12.0,23.0,30.0,46.0,106.0,169.0,0
0.0789836,3.0,1.0,3.0,11.8785,2.0,3.0,3.0,5.0,13.0,21.0,32.0,45.0,92.0,175.0,0
0.0987291,2.0,1.0,2.0,10.6931,1.0,1.0,4.0,7.0,8.0,22.0,32.0,45.0,103.0,173.0,0
0.0987291,3.0,4.0,2.0,12.8604,1.0,1.0,3.0,9.0,12.0,20.0,33.0,50.0,102.0,146.0,0
0.13822,3.0,2.0,1.0,10.8547,2.0,2.0,3.0,5.0,13.0,20.0,32.0,45.0,92.0,175.0,0
0.0197462,1.0,1.0,1.0,10.6686,5.0,6.0,6.0,8.0,13.0,20.0,33.0,56.0,100.0,143.0,0
0.0197462,1.0,1.0,1.0,10.7403,1.0,1.0,1.0,6.0,11.0,23.0,37.0,63.0,89.0,131.0,0
0.0197462,2.0,1.0,1.0,10.0663,5.0,6.0,6.0,8.0,13.0,20.0,33.0,56.0,99.0,143.0,0
0.0197462,2.0,2.0,1.0,14.2527,3.0,3.0,4.0,8.0,13.0,20.0,31.0,57.0,91.0,140.0,0
0.0394922,2.0,1.0,1.0,10.3609,6.0,6.0,7.0,10.0,14.0,19.0,34.0,56.0,98.0,143.0,0
0.0394922,2.0,2.0,1.0,13.371,2.0,2.0,4.0,6.0,10.0,19.0,32.0,58.0,87.0,140.0,0
0.157966,3.0,2.0,2.0,10.934,3.0,6.0,7.0,10.0,14.0,18.0,36.0,56.0,98.0,143.0,0
0.059238,2.0,1.0,1.0,11.1189,5.0,6.0,6.0,8.0,13.0,20.0,33.0,56.0,99.0,143.0,0
0.0987291,2.0,2.0,1.0,10.3687,6.0,6.0,6.0,8.0,14.0,20.0,34.0,56.0,98.0,143.0,0
0.0789836,2.0,1.0,1.0,11.0821,1.0,1.0,6.0,11.0,13.0,17.0,30.0,58.0,88.0,141.0,0
0.118475,3.0,2.0,2.0,11.5854,3.0,3.0,5.0,7.0,13.0,20.0,31.0,57.0,90.0,140.0,0
0.0987291,2.0,1.0,2.0,10.3565,3.0,3.0,5.0,8.0,13.0,20.0,31.0,57.0,91.0,140.0,0
0.118475,2.0,2.0,1.0,10.0503,2.0,2.0,2.0,6.0,8.0,19.0,32.0,58.0,87.0,140.0,0
0.0197462,7.0,8.0,76.0,12.7454,3.0,6.0,8.0,13.0,17.0,24.0,44.0,63.0,86.0,118.0,0
0.0197462,1.0,1.0,1.0,10.6247,4.0,4.0,4.0,6.0,9.0,18.0,38.0,68.0,89.0,126.0,0
0.0789836,2.0,3.0,2.0,11.0298,3.0,6.0,7.0,12.0,16.0,24.0,42.0,63.0,86.0,118.0,0
0.0197462,2.0,1.0,1.0,10.3884,1.0,1.0,6.0,8.0,12.0,21.0,38.0,67.0,89.0,123.0,0
0.0197462,3.0,2.0,2.0,10.5383,3.0,3.0,4.0,7.0,12.0,23.0,38.0,66.0,89.0,119.0,0
0.0394922,2.0,1.0,2.0,12.0818,3.0,3.0,5.0,6.0,13.0,23.0,36.0,66.0,89.0,118.0,0
0.0394922,3.0,1.0,1.0,10.3399,2.0,3.0,7.0,12.0,18.0,25.0,41.0,65.0,88.0,118.0,0
0.059238,2.0,1.0,1.0,11.5999,4.0,4.0,4.0,6.0,9.0,18.0,38.0,68.0,89.0,126.0,0
0.059238,2.0,1.0,1.0,11.714,2.0,2.0,5.0,7.0,14.0,25.0,36.0,64.0,89.0,118.0,0
0.059238,3.0,1.0,3.0,11.3575,2.0,2.0,3.0,8.0,15.0,25.0,36.0,63.0,89.0,118.0,0
0.0789836,3.0,1.0,2.0,11.5651,1.0,1.0,5.0,9.0,18.0,25.0,38.0,63.0,89.0,118.0,0
0.0987291,3.0,2.0,3.0,11.0206,4.0,4.0,5.0,6.0,9.0,18.0,39.0,67.0,89.0,126.0,0
0.118475,2.0,1.0,1.0,10.1151,4.0,4.0,5.0,7.0,9.0,19.0,39.0,67.0,89.0,126.0,0
0.13822,3.0,4.0,2.0,11.2621,3.0,3.0,5.0,6.0,13.0,23.0,36.0,66.0,89.0,118.0,0
695.378,12.0,56.0,2990.0,15.8536,3.0,6.0,11.0,13.0,17.0,25.0,45.0,63.0,86.0,118.0,0
1207.12,12.0,4.0,776.0,10.4841,4.0,4.0,8.0,13.0,18.0,24.0,42.0,63.0,88.0,118.0,0
0.0789836,9.0,127.0,531.0,15.5489,2.0,2.0,2.0,8.0,15.0,30.0,44.0,62.0,84.0,112.0,0
0.0197462,2.0,1.0,1.0,10.1955,3.0,7.0,9.0,13.0,16.0,24.0,45.0,62.0,85.0,118.0,0
0.0394922,2.0,1.0,1.0,10.2667,4.0,6.0,10.0,12.0,17.0,25.0,45.0,62.0,86.0,118.0,0
0.0394922,3.0,1.0,1.0,10.2917,3.0,3.0,4.0,6.0,16.0,32.0,41.0,59.0,77.0,106.0,0
0.059238,2.0,1.0,1.0,11.9001,2.0,2.0,3.0,7.0,17.0,30.0,46.0,61.0,85.0,112.0,0
0.059238,3.0,1.0,1.0,10.3709,3.0,3.0,4.0,6.0,16.0,33.0,43.0,59.0,77.0,98.0,0
0.0789836,2.0,1.0,2.0,10.9286,3.0,3.0,4.0,6.0,16.0,34.0,41.0,59.0,77.0,102.0,0
0.0987291,2.0,1.0,1.0,10.3739,1.0,2.0,8.0,13.0,19.0,27.0,41.0,57.0,76.0,96.0,0
0.118475,2.0,2.0,2.0,10.3042,2.0,3.0,6.0,11.0,17.0,24.0,46.0,63.0,85.0,114.0,0
2.32495,12.0,1.0,686.0,10.178,4.0,5.0,8.0,13.0,15.0,25.0,46.0,63.0,85.0,118.0,0
8.78467,6.0,3.0,17.0,10.2651,1.0,2.0,5.0,12.0,20.0,31.0,41.0,57.0,76.0,98.0,0
10.3967,12.0,2.0,304.0,10.4151,3.0,5.0,8.0,13.0,15.0,25.0,46.0,62.0,85.0,118.0,0
205.52,12.0,536.0,8136.0,21.8659,4.0,5.0,8.0,13.0,15.0,25.0,45.0,62.0,85.0,118.0,0
183.111,9.0,11.0,142.0,0.0,3.0,6.0,11.0,13.0,17.0,25.0,45.0,63.0,86.0,118.0,0
0.0394922,7.0,13.0,28.0,13.9902,8.0,8.0,11.0,16.0,21.0,23.0,39.0,56.0,74.0,94.0,0
0.059238,2.0,3.0,1.0,10.8529,7.0,7.0,9.0,15.0,21.0,24.0,39.0,57.0,74.0,94.0,0
0.0197462,1.0,2.0,1.0,10.6326,5.0,6.0,10.0,16.0,18.0,23.0,41.0,56.0,73.0,93.0,0
0.0197462,3.0,1.0,1.0,10.0688,7.0,8.0,12.0,16.0,21.0,23.0,39.0,56.0,74.0,94.0,0
0.0197462,7.0,1.0,1.0,10.0328,7.0,7.0,9.0,15.0,21.0,24.0,39.0,57.0,74.0,94.0,0
0.296194,9.0,35.0,148.0,14.2908,2.0,9.0,13.0,15.0,21.0,23.0,39.0,56.0,73.0,94.0,0
0.0394922,2.0,1.0,1.0,11.7816,7.0,8.0,11.0,16.0,21.0,23.0,39.0,57.0,74.0,94.0,0
0.0394922,4.0,6.0,15.0,13.1807,2.0,2.0,3.0,8.0,16.0,23.0,35.0,52.0,70.0,90.0,0
0.059238,2.0,2.0,1.0,11.8685,4.0,6.0,7.0,16.0,18.0,24.0,41.0,54.0,72.0,93.0,0
0.0789836,2.0,2.0,1.0,10.8403,4.0,6.0,12.0,16.0,18.0,22.0,41.0,56.0,73.0,93.0,0
0.0789836,3.0,1.0,1.0,10.0309,4.0,6.0,11.0,16.0,18.0,23.0,41.0,56.0,73.0,93.0,0
0.0987291,3.0,4.0,3.0,11.3384,5.0,6.0,7.0,16.0,18.0,24.0,41.0,56.0,72.0,93.0,0
4.40651,12.0,13.0,3434.0,14.9714,2.0,2.0,3.0,8.0,16.0,23.0,35.0,52.0,70.0,90.0,0
7.3022,6.0,6.0,12.0,10.3258,7.0,8.0,10.0,15.0,21.0,23.0,39.0,57.0,74.0,94.0,0
22.7844,6.0,1.0,2.0,10.1108,7.0,8.0,12.0,16.0,21.0,23.0,39.0,56.0,74.0,94.0,0
380.463,12.0,4.0,3382.0,11.4768,2.0,3.0,8.0,13.0,17.0,24.0,40.0,52.0,72.0,91.0,0
0.0197462,1.0,1.0,1.0,10.3948,3.0,3.0,3.0,3.0,6.0,14.0,28.0,45.0,62.0,89.0,0
0.0789836,2.0,2.0,2.0,10.5565,1.0,1.0,1.0,2.0,7.0,7.0,10.0,31.0,52.0,85.0,0
0.0197462,2.0,2.0,1.0,11.1454,5.0,5.0,6.0,6.0,7.0,10.0,18.0,33.0,57.0,86.0,0
0.0394922,2.0,1.0,1.0,12.0236,3.0,3.0,3.0,3.0,4.0,15.0,29.0,45.0,62.0,89.0,0
0.0394922,2.0,1.0,1.0,13.1332,3.0,5.0,5.0,7.0,7.0,10.0,15.0,32.0,56.0,85.0,0
0.059238,2.0,1.0,1.0,10.9907,3.0,3.0,3.0,3.0,4.0,16.0,29.0,45.0,62.0,89.0,0
0.059238,2.0,1.0,1.0,11.5568,4.0,5.0,6.0,6.0,8.0,10.0,18.0,33.0,57.0,86.0,0
0.059238,3.0,1.0,1.0,10.0466,5.0,5.0,6.0,6.0,7.0,10.0,15.0,33.0,56.0,85.0,0
0.0987291,2.0,1.0,1.0,10.3766,1.0,1.0,5.0,6.0,10.0,10.0,21.0,35.0,57.0,86.0,0
0.0987291,2.0,1.0,1.0,10.295,4.0,5.0,6.0,6.0,8.0,10.0,18.0,33.0,57.0,86.0,0
705.314,9.0,827.0,1108.0,90.8213,10.0,10.0,11.0,18.0,32.0,67.0,80.0,95.0,121.0,176.0,1
0.0616743,4.0,25.0,18.0,16.1441,1.0,1.0,1.0,1.0,1.0,3.0,6.0,12.0,14.0,51.0,0
0.123348,3.0,21.0,8.0,14.956,1.0,2.0,2.0,2.0,6.0,8.0,12.0,13.0,27.0,54.0,0
0.154185,5.0,68.0,21.0,13.0795,1.0,2.0,2.0,2.0,4.0,7.0,10.0,13.0,23.0,54.0,0
0.0308372,1.0,1.0,1.0,10.3119,1.0,2.0,2.0,3.0,7.0,8.0,12.0,13.0,27.0,54.0,0
0.0925113,3.0,13.0,11.0,14.7138,1.0,2.0,2.0,2.0,4.0,6.0,9.0,13.0,23.0,54.0,0
0.154185,3.0,4.0,9.0,14.7719,1.0,2.0,3.0,4.0,6.0,10.0,12.0,14.0,28.0,56.0,0
0.585913,3.0,6.0,3.0,10.8869,1.0,2.0,2.0,4.0,6.0,9.0,12.0,14.0,28.0,56.0,0
0.277533,2.0,1.0,2.0,10.704,2.0,2.0,2.0,4.0,5.0,8.0,11.0,23.0,33.0,56.0,0
0.339207,5.0,1.0,4.0,10.2097,1.0,1.0,1.0,4.0,7.0,9.0,12.0,15.0,29.0,56.0,0
193.079,12.0,7.0,1798.0,11.0856,1.0,1.0,2.0,4.0,6.0,10.0,12.0,14.0,27.0,55.0,0
0.0308372,2.0,11.0,1.0,12.5426,1.0,1.0,2.0,3.0,4.0,7.0,11.0,23.0,33.0,56.0,0
0.0308372,3.0,1.0,1.0,10.3433,2.0,2.0,3.0,3.0,4.0,8.0,10.0,23.0,33.0,56.0,0
0.0616743,2.0,1.0,2.0,11.2311,1.0,1.0,1.0,3.0,10.0,13.0,16.0,29.0,54.0,62.0,0
0.246696,4.0,133.0,13.0,15.7171,1.0,1.0,1.0,1.0,2.0,11.0,16.0,28.0,54.0,62.0,0
0.0925113,2.0,6.0,2.0,11.5795,1.0,1.0,1.0,1.0,1.0,5.0,11.0,26.0,52.0,61.0,0
0.185022,4.0,146.0,7.0,15.6114,2.0,4.0,10.0,17.0,23.0,26.0,28.0,42.0,50.0,68.0,0
0.0308372,5.0,61.0,2.0,15.5613,1.0,1.0,2.0,2.0,5.0,10.0,38.0,41.0,54.0,67.0,0
0.0308372,2.0,1.0,1.0,10.2196,6.0,6.0,8.0,8.0,12.0,14.0,16.0,43.0,55.0,62.0,0
0.0308372,3.0,1.0,1.0,10.4317,2.0,4.0,8.0,9.0,11.0,14.0,17.0,42.0,55.0,62.0,0
0.0308372,4.0,1.0,1.0,10.0075,4.0,8.0,8.0,8.0,12.0,14.0,16.0,43.0,55.0,62.0,0
0.0616743,2.0,1.0,1.0,10.7124,1.0,4.0,4.0,4.0,10.0,15.0,20.0,42.0,53.0,66.0,0
0.0616743,3.0,1.0,1.0,10.6663,4.0,8.0,8.0,8.0,12.0,14.0,16.0,43.0,55.0,62.0,0
0.0616743,3.0,15.0,1.0,14.0053,4.0,8.0,14.0,19.0,22.0,26.0,27.0,42.0,50.0,68.0,0
0.0616743,4.0,1.0,1.0,10.1503,2.0,5.0,8.0,9.0,11.0,14.0,17.0,42.0,55.0,62.0,0
0.0616743,4.0,1.0,5.0,15.0651,2.0,2.0,3.0,5.0,19.0,25.0,31.0,43.0,52.0,68.0,0
0.0925113,2.0,3.0,1.0,11.344,1.0,2.0,2.0,4.0,7.0,14.0,21.0,42.0,53.0,66.0,0
0.123348,4.0,1.0,1.0,10.0889,5.0,7.0,8.0,8.0,12.0,14.0,16.0,43.0,55.0,62.0,0
0.154185,2.0,1.0,1.0,10.0548,2.0,3.0,4.0,4.0,15.0,25.0,31.0,43.0,52.0,67.0,0
0.154185,4.0,1.0,1.0,10.1247,4.0,6.0,8.0,10.0,13.0,14.0,17.0,43.0,55.0,64.0,0
0.185022,2.0,1.0,1.0,10.2801,1.0,2.0,3.0,5.0,7.0,25.0,33.0,43.0,52.0,67.0,0
0.30837,3.0,2.0,4.0,11.1713,2.0,3.0,3.0,6.0,12.0,14.0,20.0,42.0,53.0,66.0,0
0.339207,3.0,1.0,1.0,11.1458,1.0,1.0,2.0,3.0,6.0,14.0,38.0,42.0,53.0,67.0,0
0.339207,7.0,1.0,18.0,10.2442,5.0,9.0,14.0,19.0,22.0,26.0,27.0,42.0,50.0,68.0,0
0.524235,3.0,7.0,1.0,10.3285,3.0,6.0,8.0,10.0,13.0,14.0,17.0,43.0,55.0,64.0,0
0.43172,3.0,1.0,4.0,10.6664,1.0,3.0,4.0,4.0,10.0,25.0,31.0,43.0,52.0,67.0,0
0.524235,3.0,2.0,2.0,10.502,2.0,3.0,3.0,6.0,12.0,14.0,20.0,42.0,53.0,66.0,0
7.76968,5.0,1.0,8.0,10.325,5.0,8.0,14.0,19.0,22.0,26.0,27.0,42.0,50.0,68.0,0
0.30837,4.0,114.0,8.0,17.5788,1.0,1.0,2.0,2.0,2.0,2.0,11.0,33.0,52.0,70.0,0
0.246696,6.0,979.0,33.0,19.8121,3.0,5.0,11.0,19.0,21.0,25.0,29.0,41.0,50.0,67.0,0
0.0925113,3.0,18.0,5.0,15.6681,4.0,8.0,11.0,19.0,21.0,25.0,29.0,42.0,50.0,68.0,0
0.0308372,2.0,1.0,2.0,14.0819,1.0,1.0,2.0,5.0,17.0,21.0,28.0,37.0,49.0,69.0,0
0.0616743,2.0,18.0,1.0,10.5183,7.0,13.0,16.0,19.0,22.0,25.0,27.0,41.0,50.0,68.0,0
0.0925113,2.0,5.0,3.0,12.4774,1.0,1.0,2.0,2.0,2.0,3.0,17.0,34.0,53.0,70.0,0
0.123348,2.0,5.0,1.0,10.3697,11.0,12.0,18.0,19.0,21.0,25.0,28.0,41.0,50.0,68.0,0
0.30837,3.0,14.0,1.0,10.5308,9.0,13.0,16.0,19.0,22.0,26.0,27.0,41.0,50.0,68.0,0
0.339207,2.0,1.0,1.0,10.036,1.0,1.0,2.0,2.0,6.0,22.0,27.0,38.0,50.0,71.0,0
0.555074,4.0,1.0,1.0,10.0239,7.0,11.0,15.0,19.0,20.0,25.0,28.0,41.0,50.0,68.0,0
0.83264,8.0,4.0,10.0,10.4229,7.0,11.0,15.0,19.0,21.0,25.0,28.0,41.0,50.0,68.0,0
0.647592,3.0,1.0,1.0,10.011,8.0,14.0,18.0,19.0,21.0,25.0,28.0,41.0,50.0,68.0,0
0.709273,3.0,1.0,1.0,10.0839,7.0,13.0,17.0,19.0,22.0,25.0,27.0,41.0,50.0,68.0,0
0.801797,3.0,1.0,1.0,10.3488,8.0,14.0,18.0,19.0,21.0,25.0,28.0,41.0,50.0,68.0,0
1.82002,3.0,6.0,1.0,10.2142,8.0,14.0,18.0,19.0,21.0,25.0,28.0,41.0,50.0,68.0,0
6.44842,3.0,31.0,2.0,11.0738,10.0,12.0,19.0,19.0,22.0,25.0,27.0,41.0,50.0,68.0,0
10.2533,5.0,1.0,2.0,10.0977,5.0,8.0,12.0,19.0,21.0,25.0,28.0,42.0,50.0,68.0,0
13.115,5.0,2.0,12.0,10.5155,10.0,13.0,19.0,19.0,22.0,25.0,27.0,41.0,50.0,68.0,0
19.3084,6.0,4.0,10.0,10.1872,9.0,13.0,16.0,19.0,22.0,26.0,27.0,41.0,50.0,68.0,0
0.770955,3.0,204.0,10.0,12.7624,1.0,1.0,1.0,3.0,5.0,6.0,7.0,14.0,42.0,77.0,0
0.0308372,2.0,1.0,1.0,11.5292,2.0,2.0,4.0,5.0,5.0,5.0,8.0,14.0,41.0,71.0,0
0.0925113,6.0,14.0,4.0,12.6511,1.0,1.0,1.0,1.0,1.0,4.0,10.0,13.0,40.0,78.0,0
0.0616743,2.0,1.0,1.0,10.4469,2.0,2.0,3.0,4.0,5.0,5.0,8.0,15.0,41.0,71.0,0
0.154185,2.0,5.0,2.0,10.5051,2.0,2.0,3.0,4.0,5.0,5.0,8.0,17.0,41.0,70.0,0
2.96342,6.0,35.0,27.0,11.3911,2.0,2.0,2.0,5.0,5.0,5.0,8.0,14.0,41.0,71.0,0
0.770955,6.0,844.0,19.0,20.3157,1.0,1.0,1.0,1.0,3.0,5.0,6.0,13.0,29.0,72.0,0
0.0925113,4.0,66.0,11.0,16.1371,2.0,2.0,2.0,4.0,5.0,5.0,7.0,16.0,27.0,71.0,0
0.185022,4.0,8.0,1.0,10.5842,2.0,2.0,2.0,4.0,4.0,6.0,6.0,14.0,25.0,71.0,0
3.79966,8.0,67.0,30.0,12.4046,1.0,1.0,1.0,1.0,1.0,3.0,9.0,17.0,34.0,79.0,0
0.154185,3.0,21.0,4.0,15.7897,2.0,2.0,2.0,4.0,5.0,5.0,7.0,16.0,27.0,71.0,0
0.0308372,3.0,3.0,1.0,11.1199,2.0,2.0,2.0,4.0,4.0,6.0,6.0,13.0,26.0,71.0,0
0.801797,5.0,349.0,3.0,14.6069,3.0,3.0,3.0,5.0,7.0,11.0,19.0,24.0,47.0,68.0,0
0.215859,6.0,139.0,339.0,12.111,1.0,1.0,2.0,2.0,6.0,11.0,14.0,23.0,35.0,65.0,0
0.370045,4.0,17.0,6.0,12.6123,1.0,1.0,2.0,3.0,4.0,10.0,14.0,23.0,35.0,67.0,0
0.0308372,3.0,2.0,1.0,10.2144,1.0,2.0,2.0,2.0,4.0,6.0,9.0,21.0,31.0,63.0,0
0.339207,3.0,6.0,5.0,11.7346,1.0,1.0,2.0,2.0,7.0,9.0,15.0,24.0,40.0,67.0,0
0.246696,3.0,9.0,5.0,12.6414,2.0,2.0,2.0,3.0,5.0,7.0,12.0,21.0,31.0,63.0,0
0.185022,3.0,1.0,1.0,10.057,1.0,2.0,2.0,4.0,4.0,7.0,9.0,20.0,32.0,64.0,0
0.246696,2.0,1.0,1.0,10.0605,1.0,1.0,2.0,3.0,7.0,11.0,15.0,24.0,38.0,67.0,0
8.68813,8.0,2.0,43.0,10.7804,2.0,2.0,2.0,3.0,5.0,7.0,12.0,21.0,31.0,63.0,0
0.370045,3.0,13.0,8.0,13.7782,3.0,3.0,3.0,5.0,7.0,11.0,19.0,24.0,47.0,68.0,0
0.123348,3.0,26.0,31.0,15.3428,1.0,1.0,1.0,2.0,8.0,9.0,15.0,36.0,49.0,66.0,0
0.801797,5.0,938.0,27.0,19.0688,2.0,2.0,2.0,2.0,10.0,13.0,18.0,27.0,47.0,68.0,0
5.4478,5.0,133.0,40.0,12.877,1.0,1.0,1.0,2.0,2.0,9.0,16.0,35.0,51.0,68.0,0
0.277533,4.0,35.0,31.0,17.2965,2.0,2.0,2.0,5.0,7.0,11.0,18.0,24.0,45.0,68.0,0
0.0616743,2.0,3.0,4.0,13.3261,3.0,3.0,3.0,5.0,7.0,11.0,19.0,24.0,47.0,68.0,0
0.30837,3.0,5.0,7.0,13.6172,6.0,6.0,6.0,6.0,9.0,10.0,16.0,28.0,49.0,67.0,0
0.185022,2.0,1.0,3.0,10.8848,6.0,6.0,6.0,6.0,9.0,12.0,16.0,30.0,49.0,67.0,0
0.185022,3.0,4.0,6.0,13.9649,6.0,6.0,6.0,6.0,9.0,10.0,16.0,28.0,49.0,67.0,0
0.215859,2.0,2.0,2.0,10.3294,6.0,6.0,6.0,6.0,9.0,12.0,16.0,30.0,49.0,67.0,0
0.246696,2.0,1.0,3.0,10.8903,6.0,6.0,6.0,6.0,9.0,10.0,16.0,28.0,49.0,67.0,0
0.277533,2.0,1.0,5.0,10.3206,2.0,2.0,2.0,2.0,10.0,13.0,17.0,28.0,47.0,68.0,0
4.10989,7.0,375.0,82.0,16.2589,6.0,6.0,6.0,6.0,9.0,10.0,16.0,28.0,49.0,67.0,0
0.616752,2.0,2.0,3.0,10.1148,2.0,2.0,2.0,5.0,7.0,11.0,18.0,24.0,45.0,68.0,0
